"response"	"anonyme_id"	"type"	"ORDER"
"2264"	"KIKOBERO"	11879	"N"	89
"12246"	"UKUKWI"	11879	"D"	90
"10163"	"NYUKI"	11879	"D"	91
"12293"	"UVI"	11879	"D"	92
"12299"	"UVI NYUNDO"	11879	"D"	93
"10167"	"NYUKI"	11879	"D"	94
"1356"	"GANGAWIA"	11879	"D"	95
"2317"	"KINYONGA"	11879	"D"	96
"2998"	"KOROBWE"	11879	"W"	97
"12100"	"TUMBILI"	11879	"W"	98
"4466"	"MBWA"	11879	"W"	99
"619"	"CHANJE SUELE"	11879	"N"	100
"7418"	"MRANGA MAKELELE"	11879	"M"	101
"1744"	"KAMBARE"	11879	"S"	102
"4683"	"MCHENZA MSITU"	11879	"M"	103
"4006"	"MBONO"	11879	"S"	104
"5773"	"MKANJA"	11879	"M"	105
"3372"	"KWECHE"	11879	"N"	106
"9112"	"MZAMBARAU"	11879	"M"	107
"8960"	"MWAVI"	11879	"M"	108
"2431"	"KIRUKIA"	11879	"M"	109
"3460"	"KWEMBE"	11879	"N"	110
"10100"	"NYOKA"	11879	"D"	111
"5878"	"MKARAFUU"	11879	"M"	112
"5865"	"MKARAFUU"	11879	"M"	113
"7200"	"MPESHENI"	11879	"M"	114
"8740"	"MVINJE"	11879	"M"	115
"6344"	"MKWAJU"	11879	"M"	116
"5593"	"MGONOGONO"	11879	"M"	117
"4126"	"MBUNGO"	11879	"M"	118
"2230"	"KIJUNGU MAFUTA"	11879	"S"	119
"4584"	"MCHECHE"	11879	"S"	120
"11304"	"SEHEWA"	11879	"S"	121
"5983"	"MKOKO"	11879	"M"	122
"8160"	"MTONGA"	11879	"M"	123
"5723"	"MKANDAA"	11879	"M"	124
"4911"	"MCHUNGWA"	12165	"M"	1
"6872"	"MPAPAI"	12165	"M"	2
"7068"	"MPERA"	12165	"M"	3
"5140"	"MDIMU"	12165	"M"	4
"7745"	"MSHOKISHOKI"	12165	"M"	5
"8642"	"MUHOGO"	12165	"M"	6
"1957"	"KIAZI"	12165	"M"	7
"5488"	"MGOMBA"	12165	"M"	8
"3731"	"MBELUNGI"	12165	"M"	9
"4230"	"MBUYU"	12165	"M"	10
"3077"	"KUKU"	12165	"N"	11
"134"	"BATA"	12165	"N"	12
"10341"	"PAKA"	12165	"W"	13
"3317"	"KWARARA"	12165	"N"	14
"3230"	"KUNGURU"	12165	"N"	15
"2973"	"KONGO MAJOKA"	12165	"N"	16
"2947"	"KONGO HADIA"	12165	"N"	17
"4375"	"MBUZI"	12165	"W"	18
"9694"	"NGOMBE"	12165	"W"	19
"10558"	"PELELE"	12165	"W"	20
"2296"	"KIMA"	12165	"W"	21
"12057"	"TUMBILI"	12165	"W"	22
"1608"	"KAA"	12165	"D"	23
"604"	"CHANJE"	12165	"N"	24
"10890"	"PUJU"	12165	"S"	25
"3384"	"KWECHE"	12168	"N"	1
"11161"	"SALILE"	12168	"N"	2
"9648"	"NGOMBE"	12168	"W"	3
"4357"	"MBUZI"	12168	"W"	4
"4508"	"MBWA"	12168	"W"	5
"3086"	"KUKU"	12168	"N"	6
"10307"	"PAKA"	12168	"W"	7
"2708"	"KOLEKOLE"	12168	"S"	8
"9194"	"MZIRA"	12168	"S"	9
"10426"	"PAPA"	12168	"S"	10
"9979"	"NYANGUMI"	12168	"S"	11
"3555"	"MAMBA"	12168	"W"	12
"1009"	"DAGAA"	12168	"S"	13
"11079"	"PWEZA"	12168	"S"	14
"9488"	"NGISI"	12168	"S"	15
"560"	"CHANJE"	12168	"N"	16
"1573"	"KAA"	12168	"D"	17
"1696"	"KAMBA"	12168	"S"	18
"1864"	"KASA"	12168	"D"	19
"1637"	"KADONDO"	12168	"D"	20
"12094"	"TUMBILI"	12168	"W"	21
"2735"	"KOMBA"	12168	"W"	22
"9876"	"NJIWA"	12168	"N"	23
"10078"	"NYOKA"	12168	"D"	24
"2976"	"KONGO MAJOKA"	12168	"N"	25
"8521"	"MUEMBE"	12168	"M"	26
"8572"	"MUEMBE SAKUA"	12168	"M"	27
"6697"	"MNAZI"	12168	"M"	28
"4653"	"MCHENZA"	12168	"M"	29
"4894"	"MCHUNGWA"	12168	"M"	30
"3872"	"MBILINGANI"	12168	"M"	31
"6799"	"MNYANYA"	12168	"M"	32
"6434"	"MLIMAU"	12168	"M"	33
"9141"	"MZAMBARAU"	12168	"M"	34
"4796"	"MCHOCHA"	12168	"M"	35
"5276"	"MFENESI"	12168	"M"	36
"7652"	"MSHOKISHOKI"	12168	"M"	37
"7145"	"MPESHENI"	12168	"M"	38
"7046"	"MPERA"	12168	"M"	39
"7379"	"MPUNGA"	12168	"M"	40
"8635"	"MUHOGO"	12168	"M"	41
"8280"	"MTUNGULE"	12168	"M"	42
"2522"	"KITUNGUU"	12168	"M"	43
"8004"	"MTERERE"	12168	"M"	44
"4701"	"MCHICHA"	12168	"M"	45
"8183"	"MTUFAA"	12168	"M"	46
"5687"	"MKANDAA"	12168	"M"	47
"342"	"BUKU"	12168	"W"	48
"1701"	"KAMBA"	12168	"S"	49
"10094"	"NYOKA"	12168	"D"	50
"12063"	"TUMBILI"	12168	"W"	51
"2769"	"KOMBA"	12168	"W"	52
"2952"	"KONGO MAJOKA"	12168	"N"	53
"2188"	"KIHODI"	12168	"N"	54
"5808"	"MKARAFUU"	12168	"M"	55
"8457"	"MUEMBE"	12168	"M"	56
"6686"	"MNAZI"	12168	"M"	57
"5336"	"MFENESI"	12168	"M"	58
"4623"	"MCHENZA"	12168	"M"	59
"4910"	"MCHUNGWA"	12168	"M"	60
"7160"	"MPESHENI"	12168	"M"	61
"5710"	"MKANDAA"	12168	"M"	62
"8549"	"MUEMBE SAKUA"	12168	"M"	63
"3897"	"MBIRIMBI"	12168	"M"	64
"10156"	"NYUKI"	12168	"D"	65
"10286"	"PAANZI"	12168	"S"	66
"9047"	"MZAITUNI"	12168	"M"	67
"6949"	"MPARACHICHI"	12168	"M"	68
"4898"	"MCHUNGWA"	12168	"M"	69
"6076"	"MKUNAZI"	12168	"M"	70
"3779"	"MBELUNGI"	12168	"M"	71
"9147"	"MZAMBARAU"	12168	"M"	72
"7722"	"MSHOKISHOKI"	12168	"M"	73
"7566"	"MSHELISHELI"	12168	"M"	74
"4775"	"MCHOCHA"	12168	"M"	75
"6614"	"MNANASI"	12168	"M"	76
"1518"	"JONGOO"	12168	"D"	77
"11701"	"TANDU"	12168	"D"	78
"11133"	"SAGATOPE"	12168	"D"	79
"6366"	"MLANGILANGI"	12168	"M"	80
"8941"	"MWASMINI"	12168	"M"	81
"6205"	"MKUNGU"	12168	"M"	82
"4102"	"MBUNGO"	12168	"M"	83
"2135"	"KIFA UONGO"	12168	"M"	84
"3851"	"MBIGILI"	12168	"M"	85
"8090"	"MTOMONDO"	12168	"M"	86
"10029"	"NYANI"	12168	"W"	87
"9410"	"NGAWA"	12168	"S"	88
"10782"	"POPO"	12168	"N"	89
"5551"	"MGOMBA"	12168	"M"	90
"6447"	"MLIMAU"	12168	"M"	91
"4639"	"MCHENZA"	12168	"M"	92
"6947"	"MPARACHICHI"	12168	"M"	93
"9044"	"MZAITUNI"	12168	"M"	94
"8717"	"MUWARDI"	12168	"M"	95
"8452"	"MUEMBE"	12168	"M"	96
"6764"	"MNAZI"	12168	"M"	97
"8566"	"MUEMBE SAKUA"	12168	"M"	98
"4649"	"MCHENZA"	12168	"M"	99
"4941"	"MCHUNGWA"	12168	"M"	100
"7664"	"MSHOKISHOKI"	12168	"M"	101
"9058"	"MZAITUNI"	12168	"M"	102
"6957"	"MPARACHICHI"	12168	"M"	103
"6068"	"MKUNAZI"	12168	"M"	104
"6209"	"MKUNGU"	12168	"M"	105
"9142"	"MZAMBARAU"	12168	"M"	106
"4829"	"MCHOCHA"	12168	"M"	107
"4105"	"MBUNGO"	12168	"M"	108
"4142"	"MBUNGO WA KIZUNGU"	12168	"M"	109
"3850"	"MBIGILI"	12168	"M"	110
"2136"	"KIFA UONGO"	12168	"M"	111
"5133"	"MDIMU"	12168	"M"	112
"5288"	"MFENESI"	12168	"M"	113
"9040"	"MZAITUNI"	12168	"M"	114
"6380"	"MLANGILANGI"	12168	"M"	115
"3650"	"MAWARDI"	12168	"M"	116
"8946"	"MWASMINI"	12168	"M"	117
"3764"	"MBELUNGI"	12168	"M"	118
"8197"	"MTUFAA"	12168	"M"	119
"7247"	"MPILIPILI"	12168	"M"	120
"5529"	"MGOMBA"	12168	"M"	121
"2762"	"KOMBA"	12168	"W"	122
"12093"	"TUMBILI"	12168	"W"	123
"10041"	"NYANI"	12168	"W"	124
"2193"	"KIHODI"	12168	"N"	125
"2693"	"KOLEKOLE"	12168	"S"	126
"10446"	"PAPA"	12168	"S"	127
"9981"	"NYANGUMI"	12168	"S"	128
"1891"	"KASA"	12168	"D"	129
"1639"	"KADONDO"	12168	"D"	130
"599"	"CHANJE"	12168	"N"	131
"1569"	"KAA"	12168	"D"	132
"5715"	"MKANDAA"	12168	"M"	133
"1752"	"KAMBARE"	12168	"S"	134
"6135"	"MKUNGA"	12168	"S"	135
"1535"	"JONGOO"	12168	"D"	136
"11063"	"PWEZA"	12168	"S"	137
"9491"	"NGISI"	12168	"S"	138
"1714"	"KAMBA"	12168	"S"	139
"1022"	"DAGAA"	12168	"S"	140
"53"	"BAKARI KICHWA"	12168	"S"	141
"9245"	"MZIRA"	12168	"S"	142
"9184"	"MZINGIFURI"	12168	"M"	143
"7078"	"MPERA"	12168	"M"	144
"6756"	"MNAZI"	12168	"M"	145
"6197"	"MKUNGU"	12168	"M"	146
"4643"	"MCHENZA"	12168	"M"	147
"5018"	"MCHUNGWA"	12168	"M"	148
"3793"	"MBELUNGI"	12168	"M"	149
"3959"	"MBIRIMBI"	12168	"M"	150
"5397"	"MFENESI"	12168	"M"	151
"8509"	"MUEMBE"	12168	"M"	152
"6066"	"MKUNAZI"	12168	"M"	153
"8580"	"MUEMBE SAKUA"	12168	"M"	154
"7691"	"MSHOKISHOKI"	12168	"M"	155
"9177"	"MZAMBARAU"	12168	"M"	156
"9064"	"MZAITUNI"	12168	"M"	157
"6935"	"MPARACHICHI"	12168	"M"	158
"4778"	"MCHOCHA"	12168	"M"	159
"5180"	"MDIMU"	12168	"M"	160
"6432"	"MLIMAU"	12168	"M"	161
"8634"	"MUHOGO"	12168	"M"	162
"6859"	"MPAPAI"	12168	"M"	163
"7048"	"MPERA"	12168	"M"	164
"5294"	"MFENESI"	12168	"M"	165
"4068"	"MBUNGO"	12168	"M"	166
"4145"	"MBUNGO WA KIZUNGU"	12168	"M"	167
"7667"	"MSHOKISHOKI"	12168	"M"	168
"5688"	"MKANDAA"	12168	"M"	169
"8089"	"MTOMONDO"	12168	"M"	170
"6170"	"MKUNGU"	12168	"M"	171
"9149"	"MZAMBARAU"	12168	"M"	172
"7682"	"MSHOKISHOKI"	12168	"M"	173
"8500"	"MUEMBE"	12168	"M"	174
"3941"	"MBIRIMBI"	12168	"M"	175
"6464"	"MLIMAU"	12168	"M"	176
"9088"	"MZAMBARAU"	12168	"M"	177
"8721"	"MUWARDI"	12168	"M"	178
"6363"	"MLANGILANGI"	12168	"M"	179
"8945"	"MWASMINI"	12168	"M"	180
"5909"	"MKESHIA"	12168	"M"	181
"7375"	"MPUNGA"	12168	"M"	182
"2204"	"KIJIMBI"	12168	"M"	183
"1976"	"KIAZI KIKUU"	12168	"M"	184
"9034"	"MZAITUNI"	12168	"M"	185
"6191"	"MKUNGU"	12168	"M"	186
"4021"	"MBUNGO"	12168	"M"	187
"9209"	"MZIRA"	12168	"S"	188
"11030"	"PWEZA"	12168	"S"	189
"2684"	"KOLEKOLE"	12168	"S"	190
"9549"	"NGOGO"	12168	"S"	191
"1700"	"KAMBA"	12168	"S"	192
"9456"	"NGISI"	12168	"S"	193
"1017"	"DAGAA"	12168	"S"	194
"1986"	"KIBAMBA"	12168	"S"	195
"57"	"BAKARI KICHWA"	12168	"S"	196
"5691"	"MKANDAA"	12168	"M"	197
"576"	"CHANJE"	12168	"N"	198
"1565"	"KAA"	12168	"D"	199
"1620"	"KADONDO"	12168	"D"	200
"6131"	"MKUNGA"	12168	"S"	201
"1742"	"KAMBARE"	12168	"S"	202
"1616"	"KADONDO"	12168	"D"	203
"9244"	"MZIRA"	12168	"S"	204
"1895"	"KASA"	12168	"D"	205
"378"	"BUNJU"	12168	"S"	206
"10468"	"PAPA"	12168	"S"	207
"9987"	"NYANGUMI"	12168	"S"	208
"3570"	"MAMBA"	12168	"W"	209
"9600"	"NGOMBE"	12185	"W"	1
"4428"	"MBUZI"	12185	"W"	2
"4923"	"MCHUNGWA"	12185	"M"	3
"7016"	"MPERA"	12185	"M"	4
"6436"	"MLIMAU"	12185	"M"	5
"8384"	"MUEMBE"	12185	"M"	6
"7864"	"MSTAFELI"	12185	"M"	7
"4286"	"MBUYU"	12185	"M"	8
"7540"	"MSHELISHELI"	12185	"M"	9
"5995"	"MKOMAMANGA"	12185	"M"	10
"5161"	"MDIMU"	12185	"M"	11
"5522"	"MGOMBA"	12185	"M"	12
"8797"	"MVULE"	12185	"M"	13
"6772"	"MNAZI"	12185	"M"	14
"4730"	"MCHIKICHI"	12185	"M"	15
"4628"	"MCHENZA"	12185	"M"	16
"7674"	"MSHOKISHOKI"	12185	"M"	17
"3744"	"MBELUNGI"	12185	"M"	18
"6310"	"MKWAJU"	12185	"M"	19
"6218"	"MKUNGU"	12185	"M"	20
"8819"	"MVULE"	12185	"M"	21
"5055"	"MDALASINI"	12185	"M"	22
"4760"	"MCHIKICHI"	12185	"M"	23
"4213"	"MBURA"	12185	"M"	24
"6419"	"MLIMAU"	12185	"M"	25
"11488"	"SIMBA"	12185	"W"	26
"11863"	"TEMBO"	12185	"S"	27
"12199"	"TWIGA"	12185	"W"	28
"1187"	"FARASI"	12185	"W"	29
"9374"	"NGAMIA"	12185	"W"	30
"2016"	"KIBOKO"	12185	"W"	31
"9622"	"NGOMBE"	12185	"W"	32
"10767"	"POPO"	12185	"N"	33
"10154"	"NYUKI"	12185	"D"	34
"2773"	"KOMBA"	12185	"W"	35
"11011"	"PWERA"	12185	"N"	36
"10251"	"NZI"	12185	"N"	37
"11555"	"SISIMIZI"	12185	"D"	38
"3034"	"KOYOKOYO"	12185	"D"	39
"12459"	"ZINGADONDA"	12185	"D"	40
"12289"	"UVI"	12185	"D"	41
"2282"	"KIMA"	12185	"W"	42
"12068"	"TUMBILI"	12185	"W"	43
"10696"	"PONO"	12185	"S"	44
"11347"	"SEHEWA"	12185	"S"	45
"9552"	"NGOGO"	12185	"S"	46
"1065"	"DAGAA MSUMARI"	12185	"S"	47
"2701"	"KOLEKOLE"	12185	"S"	48
"56"	"BAKARI KICHWA"	12185	"S"	49
"10386"	"PANGA"	12185	"D"	50
"3025"	"KORONGONJO"	12185	"D"	51
"2806"	"KOMBE"	12185	"D"	52
"11924"	"TONDO"	12185	"D"	53
"584"	"CHANJE"	12185	"N"	54
"1599"	"KAA"	12185	"D"	55
"1312"	"FUKULILE"	12185	"D"	56
"1869"	"KASA"	12185	"D"	57
"888"	"CHOZI"	12185	"N"	58
"2061"	"KIBULUU"	12185	"N"	59
"7409"	"MRAMBA"	12185	"N"	60
"9864"	"NJIWA"	12185	"N"	61
"3310"	"KWARARA"	12185	"N"	62
"10561"	"PELELE"	12185	"W"	63
"2361"	"KIPANGA"	12185	"N"	64
"465"	"CHAKIAMWEZI"	12185	"N"	65
"2080"	"KIBULUU"	12185	"N"	66
"2761"	"KOMBA"	12185	"W"	67
"10827"	"POPO"	12185	"N"	68
"10166"	"NYUKI"	12185	"D"	69
"11899"	"TIGA"	12185	"N"	70
"12432"	"ZEBRA"	12185	"W"	71
"11453"	"SIMBA"	12185	"W"	72
"10235"	"NZI"	12185	"N"	73
"11834"	"TEMBO"	12185	"S"	74
"5590"	"MGOMBA"	12185	"M"	75
"7129"	"MPERA"	12185	"M"	76
"6395"	"MLIMAU"	12185	"M"	77
"4708"	"MCHIKICHI"	12185	"M"	78
"4112"	"MBUNGO"	12185	"M"	79
"7329"	"MPO"	12185	"M"	80
"7536"	"MSHELISHELI"	12185	"M"	81
"8425"	"MUEMBE"	12185	"M"	82
"4927"	"MCHUNGWA"	12185	"M"	83
"5153"	"MDIMU"	12185	"M"	84
"4622"	"MCHENZA"	12185	"M"	85
"7684"	"MSHOKISHOKI"	12185	"M"	86
"5829"	"MKARAFUU"	12185	"M"	87
"6622"	"MNANASI"	12185	"M"	88
"5073"	"MDALASINI"	12185	"M"	89
"5317"	"MFENESI"	12185	"M"	90
"8814"	"MVULE"	12185	"M"	91
"4848"	"MCHOCHA"	12185	"M"	92
"7324"	"MPO"	12185	"M"	93
"4188"	"MBURA"	12185	"M"	94
"5690"	"MKANDAA"	12185	"M"	95
"7990"	"MTENDE"	12185	"M"	96
"8330"	"MUA"	12185	"M"	97
"5175"	"MDIMU"	12185	"M"	98
"7626"	"MSHELISHELI"	12185	"M"	99
"4276"	"MBUYU"	12185	"M"	100
"6837"	"MPAPAI"	12185	"M"	101
"7138"	"MPERA"	12185	"M"	102
"5097"	"MDALASINI"	12185	"M"	103
"7841"	"MSTAFELI"	12185	"M"	104
"8524"	"MUEMBE BORBO"	12185	"M"	105
"7243"	"MPILIPILI"	12185	"M"	106
"6616"	"MNANASI"	12185	"M"	107
"5940"	"MKESHIA"	12185	"M"	108
"7344"	"MPOFUA MACHO"	12185	"M"	109
"4741"	"MCHIKICHI"	12185	"M"	110
"9094"	"MZAMBARAU"	12185	"M"	111
"4228"	"MBUYU"	12185	"M"	112
"8794"	"MVULE"	12185	"M"	113
"11483"	"SIMBA"	12185	"W"	114
"11835"	"TEMBO"	12185	"S"	115
"12218"	"TWIGA"	12185	"W"	116
"2343"	"KIPANGA"	12185	"N"	117
"11817"	"TEMBO"	12185	"S"	118
"10567"	"PELELE"	12185	"W"	119
"1225"	"FARASI"	12185	"W"	120
"9387"	"NGAMIA"	12185	"W"	121
"11803"	"TEMBO"	12185	"S"	122
"10582"	"PELELE"	12185	"W"	123
"11632"	"SWALA"	12185	"W"	124
"911"	"CHUI"	12185	"S"	125
"2153"	"KIFARU"	12185	"W"	126
"11581"	"SOKWE"	12185	"W"	127
"4477"	"MBWA"	12185	"W"	128
"4353"	"MBUZI"	12185	"W"	129
"9597"	"NGOMBE"	12185	"W"	130
"11338"	"SEHEWA"	12753	"S"	1
"9666"	"NGOMBE"	12753	"W"	2
"4344"	"MBUZI"	12753	"W"	3
"4445"	"MBWA"	12753	"W"	4
"954"	"CHUI"	12753	"S"	5
"11474"	"SIMBA"	12753	"W"	6
"4529"	"MBWA MWITU"	12753	"W"	7
"10691"	"PONO"	12753	"S"	8
"3400"	"KWECHE"	12753	"N"	9
"11273"	"SAUTI"	12753	"N"	10
"11998"	"TONGO"	12753	"N"	11
"8473"	"MUEMBE"	12753	"M"	12
"6891"	"MPAPAI"	12753	"M"	13
"8578"	"MUEMBE SAKUA"	12753	"M"	14
"5742"	"MKANDAA"	12753	"M"	15
"8669"	"MUHOGO"	12753	"M"	16
"4314"	"MBUYU"	12753	"M"	17
"8838"	"MVUMANYUKI"	12753	"M"	18
"6268"	"MKUU WA USIKU"	12753	"M"	19
"7088"	"MPERA"	12753	"M"	20
"3957"	"MBIRIMBI"	12753	"M"	21
"3979"	"MBIRIMBI WA KIZUNGU"	12753	"M"	22
"5924"	"MKESHIA"	12753	"M"	23
"4039"	"MBUNGO"	12753	"M"	24
"6308"	"MKWAJU"	12753	"M"	25
"8349"	"MUEMBE"	12753	"M"	26
"8757"	"MVINJE"	12753	"M"	27
"2551"	"KIVUMBASI"	12753	"M"	28
"5692"	"MKANDAA"	12753	"M"	29
"4246"	"MBUYU"	12753	"M"	30
"6863"	"MPAPAI"	12753	"M"	31
"8350"	"MUEMBE"	12753	"M"	32
"8393"	"MUEMBE"	12753	"M"	33
"8562"	"MUEMBE SAKUA"	12753	"M"	34
"5707"	"MKANDAA"	12753	"M"	35
"6893"	"MPAPAI"	12753	"M"	36
"5923"	"MKESHIA"	12753	"M"	37
"8841"	"MVUMANYUKI"	12753	"M"	38
"6999"	"MPERA"	12753	"M"	39
"8859"	"MVUMANYUKI"	12753	"M"	40
"2545"	"KIVUMBASI"	12753	"M"	41
"5902"	"MKESHIA"	12753	"M"	42
"2540"	"KIVUMBASI"	12753	"M"	43
"4885"	"MCHUNGWA"	12753	"M"	44
"5828"	"MKARAFUU"	12753	"M"	45
"4791"	"MCHOCHA"	12753	"M"	46
"7701"	"MSHOKISHOKI"	12753	"M"	47
"5713"	"MKANDAA"	12753	"M"	48
"6992"	"MPERA"	12753	"M"	49
"5954"	"MKESHIA"	12753	"M"	50
"6890"	"MPAPAI"	12753	"M"	51
"8402"	"MUEMBE"	12753	"M"	52
"8553"	"MUEMBE SAKUA"	12753	"M"	53
"5939"	"MKESHIA"	12753	"M"	54
"8857"	"MVUMANYUKI"	12753	"M"	55
"2556"	"KIVUMBASI"	12753	"M"	56
"7100"	"MPERA"	12753	"M"	57
"6840"	"MPAPAI"	12753	"M"	58
"5712"	"MKANDAA"	12753	"M"	59
"4899"	"MCHUNGWA"	12753	"M"	60
"5035"	"MCHUNGWA KITAMU"	12753	"M"	61
"6850"	"MPAPAI"	12753	"M"	62
"2548"	"KIVUMBASI"	12753	"M"	63
"8828"	"MVUMANYUKI"	12753	"M"	64
"8550"	"MUEMBE SAKUA"	12753	"M"	65
"3972"	"MBIRIMBI WA KIZUNGU"	12753	"M"	66
"3916"	"MBIRIMBI"	12753	"M"	67
"5915"	"MKESHIA"	12753	"M"	68
"2541"	"KIVUMBASI"	12753	"M"	69
"8858"	"MVUMANYUKI"	12753	"M"	70
"5937"	"MKESHIA"	12753	"M"	71
"6242"	"MKUU WA USIKU"	12753	"M"	72
"8563"	"MUEMBE SAKUA"	12753	"M"	73
"11485"	"SIMBA"	12753	"W"	74
"949"	"CHUI"	12753	"S"	75
"11670"	"SWALA"	12753	"W"	76
"4526"	"MBWA MWITU"	12753	"W"	77
"4484"	"MBWA"	12753	"W"	78
"12030"	"TUMBILI"	12753	"W"	79
"11300"	"SEHEWA"	12753	"S"	80
"10710"	"PONO"	12753	"S"	81
"2285"	"KIMA"	12753	"W"	82
"5929"	"MKESHIA"	12753	"M"	83
"9669"	"NGOMBE"	12753	"W"	84
"4386"	"MBUZI"	12753	"W"	85
"6250"	"MKUU WA USIKU"	12753	"M"	86
"8834"	"MVUMANYUKI"	12753	"M"	87
"8557"	"MUEMBE SAKUA"	12753	"M"	88
"3910"	"MBIRIMBI"	12753	"M"	89
"9065"	"MZAITUNI"	12753	"M"	90
"4318"	"MBUYU"	12753	"M"	91
"5019"	"MCHUNGWA"	12753	"M"	92
"8584"	"MUEMBE SAKUA"	12753	"M"	93
"8357"	"MUEMBE"	12753	"M"	94
"3962"	"MBIRIMBI"	12753	"M"	95
"8560"	"MUEMBE SAKUA"	12753	"M"	96
"8432"	"MUEMBE"	12753	"M"	97
"4299"	"MBUYU"	12753	"M"	98
"4904"	"MCHUNGWA"	12753	"M"	99
"7101"	"MPERA"	12753	"M"	100
"11319"	"SEHEWA"	12753	"S"	101
"10740"	"PONO"	12753	"S"	102
"7038"	"MPERA"	12753	"M"	103
"4258"	"MBUYU"	12753	"M"	104
"4893"	"MCHUNGWA"	12753	"M"	105
"4075"	"MBUNGO"	12753	"M"	106
"3921"	"MBIRIMBI"	12753	"M"	107
"8512"	"MUEMBE"	12753	"M"	108
"5000"	"MCHUNGWA"	12753	"M"	109
"6994"	"MPERA"	12753	"M"	110
"6256"	"MKUU WA USIKU"	12753	"M"	111
"2536"	"KIVUMBASI"	12753	"M"	112
"8463"	"MUEMBE"	12753	"M"	113
"3953"	"MBIRIMBI"	12753	"M"	114
"9012"	"MZABIBU"	12753	"M"	115
"8555"	"MUEMBE SAKUA"	12753	"M"	116
"6014"	"MKOROSHO"	12753	"M"	117
"5936"	"MKESHIA"	12753	"M"	118
"6243"	"MKUU WA USIKU"	12753	"M"	119
"8839"	"MVUMANYUKI"	12753	"M"	120
"3935"	"MBIRIMBI"	12753	"M"	121
"6034"	"MKOROSHO"	12753	"M"	122
"9048"	"MZAITUNI"	12753	"M"	123
"7033"	"MPERA"	12753	"M"	124
"4943"	"MCHUNGWA"	12753	"M"	125
"9016"	"MZABIBU"	12753	"M"	126
"5948"	"MKESHIA"	12753	"M"	127
"5752"	"MKANDAA"	12753	"M"	128
"7128"	"MPERA"	12753	"M"	129
"8477"	"MUEMBE"	12753	"M"	130
"6913"	"MPAPAI"	12753	"M"	131
"6267"	"MKUU WA USIKU"	12753	"M"	132
"8848"	"MVUMANYUKI"	12753	"M"	133
"8577"	"MUEMBE SAKUA"	12753	"M"	134
"5758"	"MKANDAA"	12753	"M"	135
"5876"	"MKARAFUU"	12753	"M"	136
"7749"	"MSHOKISHOKI"	12753	"M"	137
"6903"	"MPAPAI"	12753	"M"	138
"8483"	"MUEMBE"	12753	"M"	139
"3927"	"MBIRIMBI"	12753	"M"	140
"3971"	"MBIRIMBI WA KIZUNGU"	12753	"M"	141
"5917"	"MKESHIA"	12753	"M"	142
"6261"	"MKUU WA USIKU"	12753	"M"	143
"8847"	"MVUMANYUKI"	12753	"M"	144
"5873"	"MKARAFUU"	12753	"M"	145
"5066"	"MDALASINI"	12753	"M"	146
"9015"	"MZABIBU"	12753	"M"	147
"7036"	"MPERA"	12753	"M"	148
"11484"	"SIMBA"	12753	"W"	149
"895"	"CHUI"	12753	"S"	150
"10763"	"POPO"	12753	"N"	151
"2279"	"KIMA"	12753	"W"	152
"11500"	"SIMBA"	12753	"W"	153
"961"	"CHUI"	12753	"S"	154
"4499"	"MBWA"	12753	"W"	155
"4531"	"MBWA MWITU"	12753	"W"	156
"3946"	"MBIRIMBI"	12753	"M"	157
"3967"	"MBIRIMBI WA KIZUNGU"	12753	"M"	158
"7840"	"MSTAFELI"	12753	"M"	159
"7976"	"MTENDE"	12753	"M"	160
"8385"	"MUEMBE"	12753	"M"	161
"8554"	"MUEMBE SAKUA"	12753	"M"	162
"6838"	"MPAPAI"	12753	"M"	163
"4897"	"MCHUNGWA"	12753	"M"	164
"5090"	"MDALASINI"	12753	"M"	165
"6892"	"MPAPAI"	12753	"M"	166
"7002"	"MPERA"	12753	"M"	167
"5718"	"MKANDAA"	12753	"M"	168
"7005"	"MPERA"	12753	"M"	169
"8842"	"MVUMANYUKI"	12753	"M"	170
"5682"	"MKANDAA"	12753	"M"	171
"8661"	"MUHOGO"	12753	"M"	172
"4304"	"MBUYU"	12753	"M"	173
"4101"	"MBUNGO"	12753	"M"	174
"6311"	"MKWAJU"	12753	"M"	175
"11021"	"PWERA"	12753	"N"	176
"8660"	"MUHOGO"	12753	"M"	177
"7134"	"MPERA"	12753	"M"	178
"5701"	"MKANDAA"	12753	"M"	179
"6864"	"MPAPAI"	12753	"M"	180
"5935"	"MKESHIA"	12753	"M"	181
"5698"	"MKANDAA"	12753	"M"	182
"7079"	"MPERA"	12753	"M"	183
"6908"	"MPAPAI"	12753	"M"	184
"6245"	"MKUU WA USIKU"	12753	"M"	185
"8826"	"MVUMANYUKI"	12753	"M"	186
"8352"	"MUEMBE"	12753	"M"	187
"8548"	"MUEMBE SAKUA"	12753	"M"	188
"3913"	"MBIRIMBI"	12753	"M"	189
"3966"	"MBIRIMBI WA KIZUNGU"	12753	"M"	190
"8481"	"MUEMBE"	12753	"M"	191
"8565"	"MUEMBE SAKUA"	12753	"M"	192
"3942"	"MBIRIMBI"	12753	"M"	193
"5751"	"MKANDAA"	12753	"M"	194
"5911"	"MKESHIA"	12753	"M"	195
"7503"	"MSASA"	12753	"M"	196
"4265"	"MBUYU"	12753	"M"	197
"6299"	"MKWAJU"	12753	"M"	198
"4080"	"MBUNGO"	12753	"M"	199
