Subj	Order	Code	Age	Gender	SES	Believe_God	Rej_Church
154	1	Tradition	6	1	11	1	0
154	2	Education System	6	1	11	1	0
154	3	Mass	6	1	11	1	0
154	4	Morality	6	1	11	1	0
154	5	Communion	6	1	11	1	0
154	6	Confession	6	1	11	1	0
154	7	Scandal	6	1	11	1	0
154	8	Pope	6	1	11	1	0
154	9	Saints	6	1	11	1	0
154	10	Mary	6	1	11	1	0
154	11	Jesus	6	1	11	1	0
154	12	Christmas/Other Religious Occasion	6	1	11	1	0
154	13	Christmas/Other Religious Occasion	6	1	11	1	0
154	14	Christmas/Other Religious Occasion	6	1	11	1	0
154	15	Christmas/Other Religious Occasion	6	1	11	1	0
154	16	Prayer	6	1	11	1	0
154	17	Clergy	6	1	11	1	0
154	18	Miracles	6	1	11	1	0
154	19	Forgiveness	6	1	11	1	0
154	20	Celibacy	6	1	11	1	0
155	1	Clergy	5	2	11	1	0
155	2	Vatican/Overall Structure	5	2	11	1	0
155	3	Mass	5	2	11	1	0
155	4	Confession	5	2	11	1	0
155	5	Prayer	5	2	11	1	0
155	6	Churches/Buildings	5	2	11	1	0
155	7	Pilgrim Site	5	2	11	1	0
155	8	Communion	5	2	11	1	0
155	9	God	5	2	11	1	0
155	10	Christmas/Other Religious Occasion	5	2	11	1	0
155	11	Abuse/Paedophilia	5	2	11	1	0
155	12	Good/Holy	5	2	11	1	0
155	13	Pope	5	2	11	1	0
155	14	Vatican/Overall Structure	5	2	11	1	0
155	15	Religious Artifacts	5	2	11	1	0
155	16	Religion	5	2	11	1	0
155	17	Comforting/Caring	5	2	11	1	0
155	18	Petitions	5	2	11	1	0
155	19	Other Rituals	5	2	11	1	0
155	20	Nuns	5	2	11	1	0
156	1	Abuse/Paedophilia	5	1	2	0	1
156	2	Dishonest/Untrustworthy	5	1	2	0	1
156	3	Bigotry	5	1	2	0	1
156	4	Patriarchal/Misogynist	5	1	2	0	1
156	5	Dishonest/Untrustworthy	5	1	2	0	1
156	6	Indoctrination	5	1	2	0	1
156	7	Dishonest/Untrustworthy	5	1	2	0	1
156	8	Hypocrisy	5	1	2	0	1
156	9	Corrupt/Materialistic	5	1	2	0	1
156	10	Authoritarian/Dominant	5	1	2	0	1
156	11	Declining	5	1	2	0	1
156	12	Declining	5	1	2	0	1
156	13	Declining	5	1	2	0	1
156	14	Hypocrisy	5	1	2	0	1
156	15	Corrupt/Materialistic	5	1	2	0	1
156	16	Corrupt/Materialistic	5	1	2	0	1
156	17	Nonsense/Fiction	5	1	2	0	1
156	18	Sectarian	5	1	2	0	1
156	19	Corrupt/Materialistic	5	1	2	0	1
156	20	Patriarchal/Misogynist	5	1	2	0	1
157	1	Religion	6	1	3	0	1
157	2	Clergy	6	1	3	0	1
157	3	Churches/Buildings	6	1	3	0	1
157	4	Abuse/Paedophilia	6	1	3	0	1
157	5	Children	6	1	3	0	1
157	6	Mass	6	1	3	0	1
157	7	Clergy	6	1	3	0	1
157	8	Corrupt/Materialistic	6	1	3	0	1
157	9	Authoritarian/Dominant	6	1	3	0	1
157	10	Contraception	6	1	3	0	1
157	11	Divorce	6	1	3	0	1
157	12	Sacraments/Rites of Passage	6	1	3	0	1
157	13	Pope	6	1	3	0	1
157	14	Vatican/Overall Structure	6	1	3	0	1
157	15	Clergy	6	1	3	0	1
157	16	Authoritarian/Dominant	6	1	3	0	1
157	17	Confession	6	1	3	0	1
157	18	Confession	6	1	3	0	1
157	19	Sin	6	1	3	0	1
157	20	Donations/Collections	6	1	3	0	1
158	1	Outdated/Conservative	5	2	5	1	1
158	2	Authoritarian/Dominant	5	2	5	1	1
158	3	Authoritarian/Dominant	5	2	5	1	1
158	4	Authoritarian/Dominant	5	2	5	1	1
158	5	Corrupt/Materialistic	5	2	5	1	1
158	6	Hypocrisy	5	2	5	1	1
158	7	Hypocrisy	5	2	5	1	1
158	8	Dishonest/Untrustworthy	5	2	5	1	1
158	9	Nonsense/Fiction	5	2	5	1	1
158	10	Authoritarian/Dominant	5	2	5	1	1
158	11	Authoritarian/Dominant	5	2	5	1	1
159	1	Abuse/Paedophilia	1	1	1	0	1
159	2	Guilt	1	1	1	0	1
159	3	Fear	1	1	1	0	1
159	4	Jesus	1	1	1	0	1
159	5	Churches/Buildings	1	1	1	0	1
159	6	Scandal	1	1	1	0	1
159	7	Clergy	1	1	1	0	1
159	8	Children	1	1	1	0	1
159	9	Oppressive Institutions (Laundries. etc.)	1	1	1	0	1
159	10	Adoption	1	1	1	0	1
159	11	Old People	1	1	1	0	1
159	12	Outdated/Conservative	1	1	1	0	1
159	13	Tradition	1	1	1	0	1
159	14	Blessings	1	1	1	0	1
159	15	Prayer	1	1	1	0	1
159	16	Choir/Music	1	1	1	0	1
159	17	Choir/Music	1	1	1	0	1
159	18	Communion	1	1	1	0	1
159	19	Communion	1	1	1	0	1
159	20	Communion	1	1	1	0	1
160	1	Tradition	6	1	11	0	1
160	2	Authoritarian/Dominant	6	1	11	0	1
160	3	Troubled	6	1	11	0	1
160	4	Sectarian	6	1	11	0	1
160	5	Hypocrisy	6	1	11	0	1
160	6	Parochialism	6	1	11	0	1
160	7	Declining	6	1	11	0	1
160	8	Old People	6	1	11	0	1
160	9	Declining	6	1	11	0	1
160	10	Abuse/Paedophilia	6	1	11	0	1
160	11	Fear	6	1	11	0	1
160	12	Bad/Immoral	6	1	11	0	1
160	13	Nonsense/Fiction	6	1	11	0	1
160	14	Patriarchal/Misogynist	6	1	11	0	1
160	15	Authoritarian/Dominant	6	1	11	0	1
160	16	Declining	6	1	11	0	1
160	17	Bad/Immoral	6	1	11	0	1
160	18	Sadness	6	1	11	0	1
160	19	Declining	6	1	11	0	1
160	20	Authoritarian/Dominant	6	1	11	0	1
161	1	Saints	3	2	3	0	1
161	2	Saints	3	2	3	0	1
161	3	Saints	3	2	3	0	1
161	4	Religion	3	2	3	0	1
161	5	Big	3	2	3	0	1
161	6	Community	3	2	3	0	1
161	7	Nuns	3	2	3	0	1
161	8	Clergy	3	2	3	0	1
161	9	Religious Artifacts	3	2	3	0	1
161	10	Altar Boys	3	2	3	0	1
161	11	Sacraments/Rites of Passage	3	2	3	0	1
161	12	Communion	3	2	3	0	1
161	13	God	3	2	3	0	1
161	14	Belief/Faith	3	2	3	0	1
161	15	Communion	3	2	3	0	1
161	16	Saints	3	2	3	0	1
161	17	Saints	3	2	3	0	1
161	18	Vatican/Overall Structure	3	2	3	0	1
161	19	Pope	3	2	3	0	1
161	20	Churches/Buildings	3	2	3	0	1
162	1	Corrupt/Materialistic	6	1	7	1	1
162	2	Dishonest/Untrustworthy	6	1	7	1	1
162	3	Stigma	6	1	7	1	1
162	4	Hypocrisy	6	1	7	1	1
162	5	Insular/Detached	6	1	7	1	1
162	6	Death	6	1	7	1	1
162	7	Laity	6	1	7	1	1
162	8	Declining	6	1	7	1	1
162	9	Declining	6	1	7	1	1
162	10	Declining	6	1	7	1	1
162	11	Celibacy	6	1	7	1	1
162	12	Hypocrisy	6	1	7	1	1
162	13	Pope	6	1	7	1	1
162	14	Diarmuid Martin	6	1	7	1	1
162	15	Charity	6	1	7	1	1
162	16	Charity	6	1	7	1	1
162	17	Charity	6	1	7	1	1
162	18	Charity	6	1	7	1	1
162	19	Health Care	6	1	7	1	1
162	20	Education System	6	1	7	1	1
163	1	Old People	1	2	4	1	1
163	2	Outdated/Conservative	1	2	4	1	1
163	3	Outdated/Conservative	1	2	4	1	1
163	4	Nonsense/Fiction	1	2	4	1	1
163	5	Boring	1	2	4	1	1
163	6	Troubled	1	2	4	1	1
163	7	Boring	1	2	4	1	1
163	8	Boring	1	2	4	1	1
163	9	Declining	1	2	4	1	1
163	10	Declining	1	2	4	1	1
163	11	Arrogance	1	2	4	1	1
163	12	Outdated/Conservative	1	2	4	1	1
163	13	Scandal	1	2	4	1	1
163	14	Declining	1	2	4	1	1
163	15	Declining	1	2	4	1	1
163	16	Anger	1	2	4	1	1
163	17	Pain	1	2	4	1	1
163	18	Fear	1	2	4	1	1
163	19	Troubled	1	2	4	1	1
163	20	Declining	1	2	4	1	1
164	1	Abuse/Paedophilia	3	1	4	0	1
164	2	Oppressive Institutions (Laundries. etc.)	3	1	4	0	1
164	3	Nonsense/Fiction	3	1	4	0	1
164	4	Corrupt/Materialistic	3	1	4	0	1
164	5	Nonsense/Fiction	3	1	4	0	1
164	6	Bad/Immoral	3	1	4	0	1
164	7	Cover-up/Secrecy	3	1	4	0	1
164	8	Cover-up/Secrecy	3	1	4	0	1
164	9	Corprocratic	3	1	4	0	1
164	10	Abortion	3	1	4	0	1
164	11	Homosexuality	3	1	4	0	1
164	12	Patriarchal/Misogynist	3	1	4	0	1
164	13	Celibacy	3	1	4	0	1
164	14	Good/Holy	3	1	4	0	1
164	15	Charity	3	1	4	0	1
164	16	Charity	3	1	4	0	1
164	17	Charity	3	1	4	0	1
164	18	Belief/faith	3	1	4	0	1
164	19	Change	3	1	4	0	1
164	20	Charity	3	1	4	0	1
164	21	Charity	3	1	4	0	1
164	22	Charity	3	1	4	0	1
165	1	Good/Holy	1	1	3	1	0
165	2	Indoctrination	1	1	3	1	0
165	3	Catholic	1	1	3	1	0
165	4	Protestant	1	1	3	1	0
165	5	British Rule	1	1	3	1	0
165	6	Comforting/Caring	1	1	3	1	0
165	7	Comforting/Caring	1	1	3	1	0
165	8	Love	1	1	3	1	0
165	9	Comforting/Caring	1	1	3	1	0
165	10	Jesus	1	1	3	1	0
165	11	Mary	1	1	3	1	0
165	12	Joseph	1	1	3	1	0
165	13	God	1	1	3	1	0
165	14	Pilgrim Site	1	1	3	1	0
165	15	Irish	1	1	3	1	0
165	16	Saints	1	1	3	1	0
165	17	Tradition	1	1	3	1	0
165	18	Tradition	1	1	3	1	0
165	19	Future	1	1	3	1	0
165	20	Atheists	1	1	3	1	0
165	21	Father Ted	1	1	3	1	0
165	22	Father DArcy 	1	1	3	1	0
165	23	Pope	1	1	3	1	0
165	24	Hypocrisy	1	1	3	1	0
165	25	Scandal	1	1	3	1	0
166	1	Education System	6	2	11	1	1
166	2	Education System	6	2	11	1	1
166	3	Family	6	2	11	1	1
166	4	Mass	6	2	11	1	1
166	5	Sacraments/Rites of Passage	6	2	11	1	1
166	6	Clergy	6	2	11	1	1
166	7	Morality	6	2	11	1	1
166	8	Good/Holy	6	2	11	1	1
166	9	Morality	6	2	11	1	1
166	10	Nonsense/Fiction	6	2	11	1	1
166	11	Oppressive Institutions (Laundries. etc.)	6	2	11	1	1
166	12	Patriarchal/Misogynist	6	2	11	1	1
166	13	Vatican/Overall Structure	6	2	11	1	1
166	14	Divorce	6	2	11	1	1
166	15	Contraception	6	2	11	1	1
166	16	Contraception	6	2	11	1	1
166	17	Patriarchal/Misogynist	6	2	11	1	1
166	18	Patriarchal/Misogynist	6	2	11	1	1
166	19	Black	6	2	11	1	1
166	20	Nonsense/Fiction	6	2	11	1	1
166	21	Choir/Music	6	2	11	1	1
166	22	Donations/Collections	6	2	11	1	1
166	23	Bible/Gospel	6	2	11	1	1
166	24	Preaching/Sermons	6	2	11	1	1
166	25	Education System	6	2	11	1	1
166	26	Africa	6	2	11	1	1
166	27	Charity	6	2	11	1	1
166	28	Charity	6	2	11	1	1
166	29	Clergy	6	2	11	1	1
166	30	Clergy	6	2	11	1	1
167	1	Corrupt/Materialistic	3	2	11	1	0
167	2	Hypocrisy	3	2	11	1	0
167	3	Uncaring	3	2	11	1	0
167	4	Authoritarian/Dominant	3	2	11	1	0
167	5	Authoritarian/Dominant	3	2	11	1	0
167	6	Large	3	2	11	1	0
167	7	Declining	3	2	11	1	0
168	1	Vatican/Overall Structure	2	1	3	0	1
168	2	Popular	2	1	3	0	1
168	3	Tradition	2	1	3	0	1
168	4	Belief/Faith	2	1	3	0	1
168	5	Charity	2	1	3	0	1
168	6	Declining	2	1	3	0	1
168	7	Comforting/Caring	2	1	3	0	1
168	8	Community	2	1	3	0	1
168	9	Morality	2	1	3	0	1
168	10	Old People	2	1	3	0	1
168	11	Scandal	2	1	3	0	1
168	12	Abuse/Paedophilia	2	1	3	0	1
168	13	Education System	2	1	3	0	1
168	14	Morality	2	1	3	0	1
168	15	Morality	2	1	3	0	1
168	16	Authoritarian/Dominant	2	1	3	0	1
168	17	Bigotry	2	1	3	0	1
168	18	State Influence	2	1	3	0	1
168	19	Social Reform	2	1	3	0	1
169	1	Education System	2	1	2	0	1
169	2	Catholic	2	1	2	0	1
169	3	Christian Brothers	2	1	2	0	1
169	4	Irish	2	1	2	0	1
169	5	Everywhere	2	1	2	0	1
169	6	Religion	2	1	2	0	1
169	7	Dishonest/Untrustworthy	2	1	2	0	1
169	8	Abuse/Paedophilia	2	1	2	0	1
170	1	Gender	5	1	3	1	1
170	2	Patriarchal/Misogynist	5	1	3	1	1
170	3	Abuse/Paedophilia	5	1	3	1	1
170	4	Corrupt/Materialistic	5	1	3	1	1
170	5	Outdated/Conservative	5	1	3	1	1
170	6	Cover-up/Secrecy	5	1	3	1	1
170	7	Cover-up/Secrecy	5	1	3	1	1
170	8	Unappealing	5	1	3	1	1
170	9	Bigotry	5	1	3	1	1
170	10	Sacraments/Rites of Passage	5	1	3	1	1
170	11	Sadness	5	1	3	1	1
170	12	No retirement	5	1	3	1	1
170	13	Community	5	1	3	1	1
170	14	Education System	5	1	3	1	1
170	15	Arrogance	5	1	3	1	1
170	16	Outdated/Conservative	5	1	3	1	1
170	17	Authoritarian/Dominant	5	1	3	1	1
170	18	Declining	5	1	3	1	1
170	19	Corrupt/Materialistic	5	1	3	1	1
170	20	Declining	5	1	3	1	1
171	1	Corrupt/Materialistic	2	1	3	1	1
171	2	Nonsense/Fiction	2	1	3	1	1
171	3	Insular/Detached	2	1	3	1	1
171	4	Cover-up/Secrecy	2	1	3	1	1
171	5	Corrupt/Materialistic	2	1	3	1	1
171	6	Cover-up/Secrecy	2	1	3	1	1
171	7	Abuse/Paedophilia	2	1	3	1	1
171	8	Irrelevant	2	1	3	1	1
171	9	Authoritarian/Dominant	2	1	3	1	1
171	10	Outdated/Conservative	2	1	3	1	1
171	11	Old People	2	1	3	1	1
171	12	Cover-up/Secrecy	2	1	3	1	1
171	13	Declining	2	1	3	1	1
171	14	Boring	2	1	3	1	1
171	15	Hypocrisy	2	1	3	1	1
171	16	Hypocrisy	2	1	3	1	1
171	17	Authoritarian/Dominant	2	1	3	1	1
171	18	Abortion	2	1	3	1	1
171	19	Clericalism	2	1	3	1	1
171	20	Patriarchal/Misogynist	2	1	3	1	1
172	1	Clergy	6	1	11	0	1
172	2	Nuns	6	1	11	0	1
172	3	Bigotry	6	1	11	0	1
172	4	Sin	6	1	11	0	1
172	5	Communion	6	1	11	0	1
172	6	Kneeling	6	1	11	0	1
172	7	Choir/Music	6	1	11	0	1
172	8	Flowers	6	1	11	0	1
172	9	Brass	6	1	11	0	1
172	10	Religious Artifacts	6	1	11	0	1
172	11	Candles	6	1	11	0	1
172	12	Religious Artifacts	6	1	11	0	1
172	13	The Cross	6	1	11	0	1
172	14	Religious Artifacts	6	1	11	0	1
172	15	Incense	6	1	11	0	1
172	16	Churches/Buildings	6	1	11	0	1
172	17	Churches/Buildings	6	1	11	0	1
172	18	Religious Artifacts	6	1	11	0	1
172	19	Churches/Buildings	6	1	11	0	1
172	20	Churches/Buildings	6	1	11	0	1
173	1	Corrupt/Materialistic	5	2	3	0	1
173	2	Clergy	5	2	3	0	1
173	3	Nonsense/Fiction	5	2	3	0	1
173	4	Cold	5	2	3	0	1
173	5	Uncaring	5	2	3	0	1
173	6	Patriarchal/Misogynist	5	2	3	0	1
173	7	Abuse/Paedophilia	5	2	3	0	1
173	8	Dishonest/Untrustworthy	5	2	3	0	1
173	9	Pope	5	2	3	0	1
173	10	Vatican/Overall Structure	5	2	3	0	1
173	11	Robes	5	2	3	0	1
173	12	Clergy	5	2	3	0	1
173	13	Adoption	5	2	3	0	1
173	14	Abroad	5	2	3	0	1
173	15	Oppressive Institutions (Laundries. etc.)	5	2	3	0	1
173	16	Oppressive Institutions (Laundries. etc.)	5	2	3	0	1
173	17	Missionaries	5	2	3	0	1
173	18	Charity	5	2	3	0	1
173	19	Homosexuality	5	2	3	0	1
173	20	Afterlife	5	2	3	0	1
174	1	Outdated/Conservative	2	1	3	0	1
174	2	Outdated/Conservative	2	1	3	0	1
174	3	Declining	2	1	3	0	1
174	4	Boring	2	1	3	0	1
174	5	Nonsense/Fiction	2	1	3	0	1
174	6	Pope	2	1	3	0	1
174	7	Education System	2	1	3	0	1
174	8	Churches/Buildings	2	1	3	0	1
174	9	Insular/Detached	2	1	3	0	1
174	10	Bad/Immoral	2	1	3	0	1
174	11	Patriarchal/Misogynist	2	1	3	0	1
174	12	Outdated/Conservative	2	1	3	0	1
174	13	Bad/Immoral	2	1	3	0	1
174	14	Abuse/Paedophilia	2	1	3	0	1
174	15	Cover-up/Secrecy	2	1	3	0	1
174	16	moving past	2	1	3	0	1
174	17	Declining	2	1	3	0	1
175	1	Scandal	2	1	3	0	1
175	2	Belief/Faith	2	1	3	0	1
175	3	Belief/Faith	2	1	3	0	1
175	4	Comforting/Caring	2	1	3	0	1
175	5	Morality	2	1	3	0	1
175	6	Sin	2	1	3	0	1
175	7	God	2	1	3	0	1
175	8	Clergy	2	1	3	0	1
175	9	Education System	2	1	3	0	1
175	10	Sacraments/Rites of Passage	2	1	3	0	1
175	11	Sacraments/Rites of Passage	2	1	3	0	1
175	12	Sacraments/Rites of Passage	2	1	3	0	1
175	13	Clergy	2	1	3	0	1
175	14	Vatican/Overall Structure	2	1	3	0	1
175	15	Pope	2	1	3	0	1
175	16	Tolerant	2	1	3	0	1
175	17	Vatican/Overall Structure	2	1	3	0	1
175	18	Children	2	1	3	0	1
175	19	Churches/Buildings	2	1	3	0	1
175	20	Religious Orders	2	1	3	0	1
176	1	Authoritarian/Dominant	1	1	4	0	1
177	1	Communion	6	1	11	1	0
177	2	Mass	6	1	11	1	0
177	3	Sacraments/Rites of Passage	6	1	11	1	0
177	4	Clergy	6	1	11	1	0
177	5	Abuse/Paedophilia	6	1	11	1	0
177	6	Hypocrisy	6	1	11	1	0
177	7	Clergy	6	1	11	1	0
177	8	Clergy	6	1	11	1	0
177	9	Churches/Buildings	6	1	11	1	0
177	10	Sacraments/Rites of Passage	6	1	11	1	0
177	11	Sacraments/Rites of Passage	6	1	11	1	0
177	12	Vatican/Overall Structure	6	1	11	1	0
177	13	Maynooth	6	1	11	1	0
177	14	Abuse/Paedophilia	6	1	11	1	0
177	15	Abortion	6	1	11	1	0
177	16	Sex	6	1	11	1	0
177	17	Outdated/Conservative	6	1	11	1	0
177	18	Authoritarian/Dominant	6	1	11	1	0
177	19	Outdated/Conservative	6	1	11	1	0
177	20	Religious Artifacts	6	1	11	1	0
178	1	Belief/Faith	2	1	3	1	1
178	2	Education System	2	1	3	1	1
178	3	Sacraments/Rites of Passage	2	1	3	1	1
178	4	Scandal	2	1	3	1	1
179	1	Clergy	5	1	2	1	0
179	2	Churches/Buildings	5	1	2	1	0
179	3	Education System	5	1	2	1	0
179	4	Mass	5	1	2	1	0
179	5	Religion	5	1	2	1	0
179	6	Nuns	5	1	2	1	0
179	7	Sacraments/Rites of Passage	5	1	2	1	0
179	8	Sacraments/Rites of Passage	5	1	2	1	0
179	9	Sacraments/Rites of Passage	5	1	2	1	0
179	10	Children	5	1	2	1	0
179	11	Abuse/Paedophilia	5	1	2	1	0
179	12	Clergy	5	1	2	1	0
179	13	Other Religion	5	1	2	1	0
179	14	Education System	5	1	2	1	0
179	15	Money	5	1	2	1	0
179	16	Death	5	1	2	1	0
179	17	Bigotry	5	1	2	1	0
179	18	Declining	5	1	2	1	0
179	19	Sacraments/Rites of Passage	5	1	2	1	0
179	20	Declining	5	1	2	1	0
180	1	Belief/Faith	6	1	11	1	0
180	2	Good/Holy	6	1	11	1	0
180	3	Belief/Faith	6	1	11	1	0
180	4	Authoritarian/Dominant	6	1	11	1	0
180	5	Spiritual	6	1	11	1	0
180	6	Community	6	1	11	1	0
180	7	Good/Holy	6	1	11	1	0
180	8	Sacraments/Rites of Passage	6	1	11	1	0
180	9	Spiritual	6	1	11	1	0
180	10	Charity	6	1	11	1	0
180	11	Community	6	1	11	1	0
180	12	God	6	1	11	1	0
180	13	Love	6	1	11	1	0
180	14	Community	6	1	11	1	0
180	15	Good/Holy	6	1	11	1	0
180	16	Forgiveness	6	1	11	1	0
180	17	Good/Holy	6	1	11	1	0
180	18	Stigma	6	1	11	1	0
180	19	Stigma	6	1	11	1	0
180	20	Insular/Detached	6	1	11	1	0
180	21	Outdated/Conservative	6	1	11	1	0
180	22	Tolerant	6	1	11	1	0
180	23	Celibacy	6	1	11	1	0
180	24	Knowledge	6	1	11	1	0
180	25	Good/Holy	6	1	11	1	0
180	26	Knowledge	6	1	11	1	0
180	27	Reform needed	6	1	11	1	0
180	28	Cover-up/Secrecy	6	1	11	1	0
180	29	Reform needed	6	1	11	1	0
180	30	Celibacy	6	1	11	1	0
181	1	Outdated/Conservative	6	1	2	1	1
181	2	Insular/Detached	6	1	2	1	1
181	3	Outdated/Conservative	6	1	2	1	1
181	4	Insular/Detached	6	1	2	1	1
181	5	Irrelevant	6	1	2	1	1
181	6	Parochialism	6	1	2	1	1
181	7	Corrupt/Materialistic	6	1	2	1	1
181	8	Corrupt/Materialistic	6	1	2	1	1
181	9	Elitism	6	1	2	1	1
181	10	Authoritarian/Dominant	6	1	2	1	1
181	11	Elitism	6	1	2	1	1
181	12	Outdated/Conservative	6	1	2	1	1
181	13	Insular/Detached	6	1	2	1	1
181	14	Declining	6	1	2	1	1
181	15	Outdated/Conservative	6	1	2	1	1
181	16	Old People	6	1	2	1	1
181	17	Authoritarian/Dominant	6	1	2	1	1
181	18	Outdated/Conservative	6	1	2	1	1
181	19	Outdated/Conservative	6	1	2	1	1
181	20	Reform needed	6	1	2	1	1
182	1	Clergy	1	1	10	0	1
182	2	Religion	1	1	10	0	1
182	3	God	1	1	10	0	1
182	4	Jesus	1	1	10	0	1
182	5	Abuse/Paedophilia	1	1	10	0	1
182	6	Scandal	1	1	10	0	1
182	7	Corrupt/Materialistic	1	1	10	0	1
182	8	Comforting/Caring	1	1	10	0	1
182	9	Sincerity/Honesty	1	1	10	0	1
182	10	Afterlife	1	1	10	0	1
182	11	Deed 	1	1	10	0	1
182	12	Happiness	1	1	10	0	1
182	13	Sadness	1	1	10	0	1
182	14	Knowledge	1	1	10	0	1
182	15	Tradition	1	1	10	0	1
182	16	Religious Art	1	1	10	0	1
182	17	Community	1	1	10	0	1
182	18	Community	1	1	10	0	1
182	19	Pastime	1	1	10	0	1
182	20	The Cross	1	1	10	0	1
182	21	Good/Holy	1	1	10	0	1
182	22	Bible/Gospel	1	1	10	0	1
183	1	Abuse/Paedophilia	6	1	11	1	1
183	2	Celibacy	6	1	11	1	1
183	3	Sacraments/Rites of Passage	6	1	11	1	1
183	4	Reforming/Changing	6	1	11	1	1
183	5	Children	6	1	11	1	1
183	6	Sin	6	1	11	1	1
183	7	Confession	6	1	11	1	1
183	8	Vatican/Overall Structure	6	1	11	1	1
183	9	Pope	6	1	11	1	1
183	10	Abuse/Paedophilia	6	1	11	1	1
183	11	Homosexuality	6	1	11	1	1
183	12	Patriarchal/Misogynist	6	1	11	1	1
183	13	Clergy	6	1	11	1	1
183	14	Homosexuality	6	1	11	1	1
183	15	Preaching/Sermons	6	1	11	1	1
183	16	Property	6	1	11	1	1
183	17	Outdated/Conservative	6	1	11	1	1
183	18	Uncaring	6	1	11	1	1
183	19	Nonsense/Fiction	6	1	11	1	1
183	20	Corrupt/Materialistic	6	1	11	1	1
184	1	Tradition	5	1	3	0	1
184	2	Declining	5	1	3	0	1
184	3	Mass	5	1	3	0	1
184	4	Clergy	5	1	3	0	1
184	5	Nuns	5	1	3	0	1
184	6	Churches	5	1	3	0	1
184	7	Confession	5	1	3	0	1
184	8	Communion	5	1	3	0	1
184	9	Sunday	5	1	3	0	1
184	10	Sacraments/Rites of Passage	5	1	3	0	1
184	11	Sacraments/Rites of Passage	5	1	3	0	1
184	12	Baptism	5	1	3	0	1
184	13	Outdated/Conservative	5	1	3	0	1
184	14	Sacraments/Rites of Passage	5	1	3	0	1
184	15	Hypocrisy	5	1	3	0	1
184	16	Corrupt/Materialistic	5	1	3	0	1
184	17	Missionaries	5	1	3	0	1
184	18	Celibacy	5	1	3	0	1
184	19	Religious Artifacts	5	1	3	0	1
184	20	Religious Artifacts	5	1	3	0	1
185	1	Outdated/Conservative	1	1	1	0	1
185	2	Irrelevant	1	1	1	0	1
185	3	Bad/Immoral	1	1	1	0	1
185	4	Authoritarian/Dominant	1	1	1	0	1
185	5	Irrelevant	1	1	1	0	1
186	1	Declining	5	1	11	1	0
186	2	Abuse/Paedophilia	5	1	11	1	0
186	3	Vatican/Overall Structure	5	1	11	1	0
186	4	Divorce	5	1	11	1	0
186	5	Contraception	5	1	11	1	0
186	6	Celibacy	5	1	11	1	0
186	7	Abuse/Paedophilia	5	1	11	1	0
186	8	Authoritarian/Dominant	5	1	11	1	0
186	9	Arrogance	5	1	11	1	0
186	10	Tradition	5	1	11	1	0
186	11	Outdated/Conservative	5	1	11	1	0
186	12	Outdated/Conservative	5	1	11	1	0
186	13	Ecumenism	5	1	11	1	0
186	14	Ecumenism	5	1	11	1	0
186	15	Ecumenism	5	1	11	1	0
186	16	Confession	5	1	11	1	0
186	17	Reform needed	5	1	11	1	0
186	18	Patriarchal/Misogynist	5	1	11	1	0
186	19	Reform needed	5	1	11	1	0
186	20	Abuse/Paedophilia	5	1	11	1	0
187	1	Clergy	2	2	4	1	0
187	2	Nuns	2	2	4	1	0
187	3	Mass	2	2	4	1	0
187	4	Religion	2	2	4	1	0
187	5	Communion	2	2	4	1	0
187	6	Sacraments/Rites of Passage	2	2	4	1	0
187	7	Sacraments/Rites of Passage	2	2	4	1	0
187	8	Prayer	2	2	4	1	0
187	9	Community	2	2	4	1	0
187	10	Church	2	2	4	1	0
187	11	Clergy	2	2	4	1	0
187	12	Pope	2	2	4	1	0
187	13	Altar boys	2	2	4	1	0
187	14	Saints	2	2	4	1	0
187	15	Communion	2	2	4	1	0
187	16	Religious Artifacts	2	2	4	1	0
187	17	Bible/Gospel	2	2	4	1	0
187	18	The Cross	2	2	4	1	0
187	19	Religious Artifacts	2	2	4	1	0
187	20	Confession	2	2	4	1	0
188	1	Corrupt/Materialistic	1	2	2	0	1
188	2	Realistic	1	2	2	0	1
188	3	Irrelevant	1	2	2	0	1
188	4	Outdated/Conservative	1	2	2	0	1
188	5	Tradition	1	2	2	0	1
188	6	Celibacy	1	2	2	0	1
188	7	Nunsshould be able to marry	1	2	2	0	1
188	8	should be able to have kids	1	2	2	0	1
189	1	Belief/Faith	5	2	11	1	0
189	2	Community	5	2	11	1	0
189	3	Excuses	5	2	11	1	0
189	4	Convienent	5	2	11	1	0
189	5	Comforting/Caring	5	2	11	1	0
189	6	Comforting/Caring	5	2	11	1	0
189	7	Family	5	2	11	1	0
189	8	Belief/Faith	5	2	11	1	0
189	9	God	5	2	11	1	0
189	10	Good/Holy	5	2	11	1	0
189	11	Comforting/Caring	5	2	11	1	0
189	12	Mass	5	2	11	1	0
189	13	Sin	5	2	11	1	0
189	14	Meaning	5	2	11	1	0
189	15	Life	5	2	11	1	0
189	16	Death	5	2	11	1	0
189	17	Prayer	5	2	11	1	0
189	18	Comforting/Caring	5	2	11	1	0
189	19	Community	5	2	11	1	0
189	20	Knowledge	5	2	11	1	0
189	21	Charity	5	2	11	1	0
190	1	Clergy	1	2	4	1	1
190	2	Prayer	1	2	4	1	1
190	3	Mass	1	2	4	1	1
190	4	Religious Artifacts	1	2	4	1	1
190	5	Religion	1	2	4	1	1
190	6	Sacraments/Rites of Passage	1	2	4	1	1
